Country_code,Covid_Vaccine_Adm_Tot_A1D,Covid_Vaccine_Adm_Tot_Boost,Covid_Vaccine_Adm_Tot_Cps,Covid_Vaccine_Adm_Tot_Doses,Covid_Vaccine_Adm_Tot_Doses_Per100,Covid_Vaccine_Cov_Tot_A1D,Covid_Vaccine_Cov_Tot_Boost,Covid_Vaccine_Cov_Tot_Cps,Covid_Vaccine_Date_Intro_First,Covid_Vaccine_Date_Report_Tot_Last,Date_reported
URY,2959966.0,1923945.0,2742400.0,7632497.0,220.0,85.0,55.0,79.0,2021-02-27,2023-12-29,2022-02-27
URY,2973831.0,1963913.0,2845123.0,8043643.0,232.0,86.0,57.0,82.0,2021-02-27,2023-12-29,2022-03-27
URY,2982930.0,2001598.0,2862462.0,8168677.0,235.0,86.0,58.0,82.0,2021-02-27,2023-12-29,2022-04-24
URY,2991865.0,2031138.0,2876610.0,8411529.0,242.0,86.0,58.0,83.0,2021-02-27,2023-12-29,2022-05-29
URY,2997213.0,2054249.0,2887318.0,8673021.0,250.0,86.0,59.0,83.0,2021-02-27,2023-12-29,2022-06-26
URY,2998840.0,2059682.0,2889855.0,8713199.0,251.0,86.0,59.0,83.0,2021-02-27,2023-12-29,2022-07-31
URY,3000418.0,2061894.0,2891989.0,8728612.0,251.0,86.0,59.0,83.0,2021-02-27,2023-12-29,2022-08-28
URY,3001452.0,2063514.0,2893464.0,8739138.0,252.0,86.0,59.0,83.0,2021-02-27,2023-12-29,2022-09-25
URY,3001952.0,2064464.0,2894132.0,8744486.0,252.0,86.0,59.0,83.0,2021-02-27,2023-12-29,2022-10-30
URY,3002487.0,2065165.0,2894605.0,8748664.0,252.0,86.0,59.0,83.0,2021-02-27,2023-12-29,2022-11-27
URY,3003466.0,2066976.0,2895619.0,8765253.0,252.0,86.0,60.0,83.0,2021-02-27,2023-12-29,2022-12-25
URY,3005672.0,2072982.0,2897893.0,8904915.0,256.0,87.0,60.0,83.0,2021-02-27,2023-12-29,2023-01-29
URY,3006488.0,2075062.0,2898914.0,8942388.0,257.0,87.0,60.0,83.0,2021-02-27,2023-12-29,2023-02-26
URY,3009441.0,2079235.0,2902000.0,9011124.0,259.0,87.0,60.0,84.0,2021-02-27,2023-12-29,2023-03-26
URY,3009605.0,2079587.0,2902256.0,9016863.0,260.0,87.0,60.0,84.0,2021-02-27,2023-12-29,2023-04-30
URY,3009788.0,2079931.0,2902423.0,9022878.0,260.0,87.0,60.0,84.0,2021-02-27,2023-12-29,2023-05-28
URY,3009948.0,2080186.0,2902577.0,9025206.0,260.0,87.0,60.0,84.0,2021-02-27,2023-12-29,2023-06-25
URY,3010061.0,2080337.0,2902667.0,9030298.0,260.0,87.0,60.0,84.0,2021-02-27,2023-12-29,2023-07-30
URY,3010250.0,2080586.0,2902883.0,9033131.0,260.0,87.0,60.0,84.0,2021-02-27,2023-12-29,2023-08-27
URY,3010347.0,2080691.0,2902992.0,9034776.0,260.0,87.0,60.0,84.0,2021-02-27,2023-12-29,2023-09-24
URY,3010425.0,2080771.0,2903067.0,9035985.0,260.0,87.0,60.0,84.0,2021-02-27,2023-12-29,2023-10-29
URY,3010464.0,2080879.0,2903115.0,9036740.0,260.0,87.0,60.0,84.0,2021-02-27,2023-12-29,2023-11-26
URY,3010464.0,2080961.0,2903186.0,9037498.0,260.0,87.0,60.0,84.0,2021-02-27,2023-12-29,2023-12-31
USA,23471918.0,,5023911.0,28767976.0,9.0,7.0,,2.0,2020-12-14,2023-12-29,2021-01-31
USA,49141762.0,,24094108.0,73916574.0,22.0,15.0,,7.0,2020-12-14,2023-12-29,2021-02-28
USA,96853964.0,,55175731.0,152029694.0,46.0,29.0,,17.0,2020-12-14,2023-12-29,2021-03-28
USA,141163785.0,,102326044.0,243489829.0,74.0,43.0,,31.0,2020-12-14,2023-12-29,2021-04-25
USA,162652659.0,,137249165.0,299901824.0,91.0,49.0,,41.0,2020-12-14,2023-12-29,2021-05-30
USA,174680478.0,,157168648.0,331849126.0,100.0,53.0,,47.0,2020-12-14,2023-12-29,2021-06-27
USA,183773866.0,,166436208.0,350026595.0,106.0,56.0,,50.0,2020-12-14,2023-12-29,2021-07-25
USA,198827448.0,,176331098.0,375158546.0,113.0,60.0,,53.0,2020-12-14,2023-12-29,2021-08-29
USA,207649374.0,3452800.0,186858484.0,398189323.0,120.0,63.0,1.0,56.0,2020-12-14,2023-12-29,2021-09-26
USA,214811356.0,17189527.0,194662638.0,426663521.0,129.0,65.0,5.0,59.0,2020-12-14,2023-12-29,2021-10-31
USA,220000423.0,38683374.0,197301956.0,457298416.0,138.0,66.0,12.0,60.0,2020-12-14,2023-12-29,2021-11-28
USA,229657812.0,68097196.0,203452393.0,501207401.0,151.0,69.0,21.0,61.0,2020-12-14,2023-12-29,2021-12-26
USA,236496555.0,85540932.0,208977012.0,531614701.0,161.0,71.0,26.0,63.0,2020-12-14,2023-12-29,2022-01-30
USA,239643050.0,92747552.0,213039213.0,545429815.0,165.0,72.0,28.0,64.0,2020-12-14,2023-12-29,2022-02-27
USA,241852181.0,96087156.0,215051918.0,552991254.0,167.0,73.0,29.0,65.0,2020-12-14,2023-12-29,2022-03-27
USA,243972776.0,98928414.0,217051043.0,567487116.0,171.0,74.0,30.0,66.0,2020-12-14,2023-12-29,2022-04-24
USA,244559311.0,101748907.0,218666857.0,579190089.0,175.0,74.0,31.0,66.0,2020-12-14,2023-12-29,2022-05-29
USA,245936191.0,104478382.0,219623757.0,587924758.0,178.0,74.0,32.0,66.0,2020-12-14,2023-12-29,2022-06-26
USA,248019628.0,105831306.0,220470057.0,595803347.0,180.0,75.0,32.0,67.0,2020-12-14,2023-12-29,2022-07-31
USA,250066881.0,107038564.0,221385664.0,601508663.0,182.0,76.0,32.0,67.0,2020-12-14,2023-12-29,2022-08-28
USA,261016730.0,108288052.0,222562207.0,612113917.0,185.0,79.0,33.0,67.0,2020-12-14,2023-12-29,2022-09-25
USA,263070528.0,110391614.0,224372806.0,630788884.0,191.0,79.0,33.0,68.0,2020-12-14,2023-12-29,2022-10-30
USA,264181840.0,112873777.0,225572191.0,646841229.0,195.0,80.0,34.0,68.0,2020-12-14,2023-12-29,2022-11-27
USA,265064701.0,114120755.0,226259927.0,654629795.0,198.0,80.0,34.0,68.0,2020-12-14,2023-12-29,2022-12-25
USA,266105634.0,115237926.0,226995447.0,661501184.0,200.0,80.0,35.0,69.0,2020-12-14,2023-12-29,2023-01-29
USA,266610791.0,115695136.0,227356374.0,664051976.0,201.0,81.0,35.0,69.0,2020-12-14,2023-12-29,2023-02-26
USA,267061036.0,116079717.0,227681933.0,666193352.0,201.0,81.0,35.0,69.0,2020-12-14,2023-12-29,2023-03-26
USA,267166077.0,116508718.0,227859727.0,667765083.0,202.0,81.0,35.0,69.0,2020-12-14,2023-12-29,2023-04-30
USA,267321711.0,116629517.0,227948938.0,668882018.0,202.0,81.0,35.0,69.0,2020-12-14,2023-12-29,2023-05-28
USA,269258691.0,117835370.0,229741211.0,697503199.0,211.0,81.0,36.0,69.0,2020-12-14,2023-12-29,2023-06-25
USA,270227181.0,118438297.0,230637348.0,711813790.0,215.0,82.0,36.0,70.0,2020-12-14,2023-12-29,2023-07-30
USA,270227181.0,118438297.0,230637348.0,711813790.0,215.0,82.0,36.0,70.0,2020-12-14,2023-12-29,2023-08-27
USA,270227181.0,118438297.0,230637348.0,711813790.0,215.0,82.0,36.0,70.0,2020-12-14,2023-12-29,2023-09-24
USA,270227181.0,118438297.0,230637348.0,711813790.0,215.0,82.0,36.0,70.0,2020-12-14,2023-12-29,2023-10-29
USA,270227181.0,118438297.0,230637348.0,711813790.0,215.0,82.0,36.0,70.0,2020-12-14,2023-12-29,2023-11-26
USA,270227181.0,118438297.0,230637348.0,711813790.0,215.0,82.0,36.0,70.0,2020-12-14,2023-12-29,2023-12-31
UZB,600369.0,,,600369.0,2.0,2.0,,,2021-04-28,2023-12-23,2021-04-25
UZB,1342044.0,,465681.0,806746.0,2.0,4.0,,1.0,2021-04-28,2023-12-23,2021-05-30
UZB,2513109.0,,1155896.0,3172796.0,9.0,8.0,,3.0,2021-04-28,2023-12-23,2021-06-27
UZB,4520658.0,,2009526.0,7158804.0,21.0,14.0,,6.0,2021-04-28,2023-12-23,2021-07-25
UZB,7748731.0,,3369352.0,12172727.0,36.0,23.0,,10.0,2021-04-28,2023-12-23,2021-08-29
UZB,9532234.0,,6066051.0,17847453.0,53.0,28.0,,18.0,2021-04-28,2023-12-23,2021-09-26
UZB,11780649.0,,7939522.0,23603184.0,71.0,35.0,,24.0,2021-04-28,2023-12-23,2021-10-31
UZB,16286385.0,,10266834.0,31681228.0,95.0,49.0,,31.0,2021-04-28,2023-12-23,2021-11-28
UZB,17492614.0,,11474969.0,36482291.0,109.0,52.0,,34.0,2021-04-28,2023-12-23,2021-12-26
UZB,18093245.0,112293.0,12022046.0,40266582.0,120.0,54.0,,36.0,2021-04-28,2023-12-23,2022-01-30
UZB,18522361.0,1347947.0,13392675.0,42946267.0,128.0,55.0,4.0,40.0,2021-04-28,2023-12-23,2022-02-27
UZB,18678218.0,2831917.0,14125223.0,45497227.0,136.0,56.0,8.0,42.0,2021-04-28,2023-12-23,2022-03-27
UZB,19224921.0,5031846.0,14633831.0,48899835.0,146.0,57.0,15.0,44.0,2021-04-28,2023-12-23,2022-04-24
UZB,19476497.0,7764706.0,15257112.0,52611983.0,157.0,58.0,23.0,46.0,2021-04-28,2023-12-23,2022-05-29
UZB,19753778.0,10836044.0,15635173.0,56471001.0,169.0,59.0,32.0,47.0,2021-04-28,2023-12-23,2022-06-26
UZB,20271323.0,12634674.0,16098604.0,60905416.0,182.0,61.0,38.0,48.0,2021-04-28,2023-12-23,2022-07-31
UZB,20730758.0,13250496.0,16469064.0,64844336.0,194.0,62.0,40.0,49.0,2021-04-28,2023-12-23,2022-08-28
UZB,20966437.0,14072412.0,17020285.0,68219730.0,204.0,63.0,42.0,51.0,2021-04-28,2023-12-23,2022-09-25
UZB,21247970.0,14533310.0,17533318.0,70725133.0,211.0,63.0,43.0,52.0,2021-04-28,2023-12-23,2022-10-30
UZB,21274179.0,14670657.0,17660502.0,71576016.0,214.0,64.0,44.0,53.0,2021-04-28,2023-12-23,2022-11-27
UZB,21468235.0,14956141.0,17821973.0,73019478.0,218.0,64.0,45.0,53.0,2021-04-28,2023-12-23,2022-12-25
UZB,21643616.0,15261271.0,18046008.0,74644004.0,223.0,65.0,46.0,54.0,2021-04-28,2023-12-23,2023-01-29
UZB,21683064.0,15382190.0,18136605.0,75409283.0,225.0,65.0,46.0,54.0,2021-04-28,2023-12-23,2023-02-26
UZB,21704934.0,15432068.0,18146363.0,75691785.0,226.0,65.0,46.0,54.0,2021-04-28,2023-12-23,2023-03-26
UZB,21807277.0,15591019.0,18190464.0,76701237.0,229.0,65.0,47.0,54.0,2021-04-28,2023-12-23,2023-04-30
UZB,22006534.0,15893477.0,18285232.0,78679749.0,235.0,66.0,47.0,55.0,2021-04-28,2023-12-23,2023-05-28
UZB,22080308.0,16036393.0,18354838.0,79779649.0,238.0,66.0,48.0,55.0,2021-04-28,2023-12-23,2023-06-25
UZB,22085317.0,16094465.0,18413540.0,80428767.0,240.0,66.0,48.0,55.0,2021-04-28,2023-12-23,2023-07-30
UZB,22087606.0,16175613.0,18441162.0,81345381.0,243.0,66.0,48.0,55.0,2021-04-28,2023-12-23,2023-08-27
UZB,22087857.0,16251340.0,18445168.0,82204584.0,246.0,66.0,49.0,55.0,2021-04-28,2023-12-23,2023-09-24
UZB,22089097.0,16272896.0,18446408.0,82409393.0,246.0,66.0,49.0,55.0,2021-04-28,2023-12-23,2023-10-29
UZB,22094022.0,16376868.0,18451333.0,83482770.0,249.0,66.0,49.0,55.0,2021-04-28,2023-12-23,2023-11-26
UZB,22094470.0,16413048.0,18451781.0,83937954.0,251.0,66.0,49.0,55.0,2021-04-28,2023-12-23,2023-12-31
VCT,1844.0,,4.0,1848.0,2.0,2.0,,,2021-02-01,2023-12-29,2021-02-28
VCT,10483.0,,48.0,10568.0,10.0,9.0,,,2021-02-01,2023-12-29,2021-03-28
VCT,12380.0,,1151.0,13531.0,12.0,11.0,,1.0,2021-02-01,2023-12-29,2021-04-25
VCT,13718.0,,7134.0,20852.0,19.0,12.0,,6.0,2021-02-01,2023-12-29,2021-05-30
VCT,14629.0,,9341.0,23970.0,22.0,13.0,,8.0,2021-02-01,2023-12-29,2021-06-27
VCT,15877.0,,11320.0,27657.0,25.0,14.0,,10.0,2021-02-01,2023-12-29,2021-07-25
VCT,17920.0,,11828.0,30579.0,28.0,16.0,,11.0,2021-02-01,2023-12-29,2021-08-29
VCT,20529.0,,13409.0,33938.0,31.0,19.0,,12.0,2021-02-01,2023-12-29,2021-09-26
VCT,26331.0,,17970.0,44301.0,40.0,24.0,,16.0,2021-02-01,2023-12-29,2021-10-31
VCT,30934.0,211.0,22586.0,53731.0,48.0,28.0,,20.0,2021-02-01,2023-12-29,2021-11-28
VCT,33494.0,1460.0,26244.0,61198.0,55.0,30.0,1.0,24.0,2021-02-01,2023-12-29,2021-12-26
VCT,34284.0,2309.0,27642.0,64236.0,58.0,31.0,2.0,25.0,2021-02-01,2023-12-29,2022-01-30
VCT,35289.0,3120.0,29218.0,67627.0,61.0,32.0,3.0,26.0,2021-02-01,2023-12-29,2022-02-27
VCT,36084.0,3471.0,30179.0,69734.0,63.0,33.0,3.0,27.0,2021-02-01,2023-12-29,2022-03-27
VCT,36257.0,3601.0,30433.0,70290.0,63.0,33.0,3.0,27.0,2021-02-01,2023-12-29,2022-04-24
VCT,36564.0,3768.0,30647.0,70979.0,64.0,33.0,3.0,28.0,2021-02-01,2023-12-29,2022-05-29
VCT,36770.0,3905.0,30876.0,71552.0,64.0,33.0,4.0,28.0,2021-02-01,2023-12-29,2022-06-26
VCT,37019.0,4048.0,31151.0,72218.0,65.0,33.0,4.0,28.0,2021-02-01,2023-12-29,2022-07-31
VCT,37149.0,4128.0,31256.0,72536.0,65.0,33.0,4.0,28.0,2021-02-01,2023-12-29,2022-08-28
VCT,37268.0,4170.0,31385.0,72823.0,66.0,34.0,4.0,28.0,2021-02-01,2023-12-29,2022-09-25
VCT,37311.0,4197.0,31433.0,72941.0,66.0,34.0,4.0,28.0,2021-02-01,2023-12-29,2022-10-30
VCT,37331.0,4202.0,31445.0,72979.0,66.0,34.0,4.0,28.0,2021-02-01,2023-12-29,2022-11-27
VCT,37356.0,4209.0,31471.0,73036.0,66.0,34.0,4.0,28.0,2021-02-01,2023-12-29,2022-12-25
VCT,37481.0,4248.0,31600.0,73329.0,66.0,34.0,4.0,28.0,2021-02-01,2023-12-29,2023-01-29
VCT,37524.0,4267.0,31627.0,73418.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-02-26
VCT,37527.0,4276.0,31632.0,73435.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-03-26
VCT,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-04-30
VCT,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-05-28
VCT,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-06-25
VCT,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-07-30
VCT,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-08-27
VCT,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-09-24
VCT,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-10-29
VCT,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-11-26
VCT,37532.0,4279.0,31632.0,73443.0,66.0,34.0,4.0,29.0,2021-02-01,2023-12-29,2023-12-31
VEN,,,,23000.0,,,,,2021-02-22,2023-12-29,2021-02-28
VEN,,,,141833.0,,,,,2021-02-22,2023-12-29,2021-03-28
VEN,,,,230000.0,1.0,,,,2021-02-22,2023-12-29,2021-04-25
VEN,,,,230000.0,1.0,,,,2021-02-22,2023-12-29,2021-05-30
VEN,1223130.0,,223858.0,1446988.0,5.0,4.0,,1.0,2021-02-22,2023-12-29,2021-06-27
VEN,2347527.0,,1405835.0,3612473.0,13.0,8.0,,5.0,2021-02-22,2023-12-29,2021-07-25
VEN,5814451.0,,3326547.0,9150998.0,32.0,20.0,,12.0,2021-02-22,2023-12-29,2021-08-29
VEN,9316237.0,,5737099.0,15054764.0,53.0,33.0,,20.0,2021-02-22,2023-12-29,2021-09-26
VEN,11049883.0,,7063837.0,18128577.0,64.0,39.0,,25.0,2021-02-22,2023-12-29,2021-10-31
VEN,16415684.0,,9858581.0,26314390.0,93.0,58.0,,35.0,2021-02-22,2023-12-29,2021-11-28
VEN,18393519.0,,11608305.0,30049714.0,106.0,65.0,,41.0,2021-02-22,2023-12-29,2021-12-26
VEN,21222823.0,291567.0,13870357.0,36042495.0,127.0,75.0,1.0,49.0,2021-02-22,2023-12-29,2022-01-30
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-02-27
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-03-27
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-04-24
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-05-29
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-06-26
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-07-31
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-08-28
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-09-25
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-10-30
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-11-27
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2022-12-25
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2023-01-29
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2023-02-26
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2023-03-26
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2023-04-30
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2023-05-28
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2023-06-25
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2023-07-30
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2023-08-27
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2023-09-24
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2023-10-29
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2023-11-26
VEN,22157232.0,651502.0,14287370.0,37860994.0,133.0,78.0,2.0,50.0,2021-02-22,2023-12-29,2023-12-31
VGB,3610.0,,,3610.0,12.0,12.0,,,2021-02-11,2023-12-29,2021-02-28
VGB,7162.0,,,7162.0,24.0,24.0,,,2021-02-11,2023-12-29,2021-03-28
VGB,9718.0,,408.0,10459.0,35.0,32.0,,1.0,2021-02-11,2023-12-29,2021-04-25
VGB,11709.0,,5263.0,16972.0,56.0,39.0,,17.0,2021-02-11,2023-12-29,2021-05-30
VGB,12870.0,,9136.0,22006.0,73.0,43.0,,30.0,2021-02-11,2023-12-29,2021-06-27
VGB,16466.0,,11545.0,28011.0,93.0,54.0,,38.0,2021-02-11,2023-12-29,2021-07-25
VGB,17174.0,,13499.0,30673.0,101.0,57.0,,45.0,2021-02-11,2023-12-29,2021-08-29
VGB,17551.0,,15303.0,32854.0,109.0,58.0,,51.0,2021-02-11,2023-12-29,2021-09-26
VGB,17942.0,,16075.0,34016.0,112.0,59.0,,53.0,2021-02-11,2023-12-29,2021-10-31
VGB,18266.0,,16664.0,34930.0,116.0,60.0,,55.0,2021-02-11,2023-12-29,2021-11-28
VGB,18466.0,362.0,17023.0,35851.0,119.0,61.0,1.0,56.0,2021-02-11,2023-12-29,2021-12-26
VGB,18767.0,362.0,17224.0,36353.0,120.0,62.0,1.0,57.0,2021-02-11,2023-12-29,2022-01-30
VGB,18959.0,362.0,17382.0,36704.0,121.0,63.0,1.0,57.0,2021-02-11,2023-12-29,2022-02-27
VGB,19165.0,3726.0,17646.0,40537.0,134.0,63.0,12.0,58.0,2021-02-11,2023-12-29,2022-03-27
VGB,19270.0,3726.0,17842.0,40839.0,135.0,64.0,12.0,59.0,2021-02-11,2023-12-29,2022-04-24
VGB,19337.0,3726.0,17983.0,41046.0,136.0,64.0,12.0,59.0,2021-02-11,2023-12-29,2022-05-29
VGB,19410.0,3726.0,18149.0,41285.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2022-06-26
VGB,19433.0,3726.0,18187.0,41346.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2022-07-31
VGB,19439.0,3726.0,18204.0,41370.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2022-08-28
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2022-09-25
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2022-10-30
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2022-11-27
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2022-12-25
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2023-01-29
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2023-02-26
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2023-03-26
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2023-04-30
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2023-05-28
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2023-06-25
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2023-07-30
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2023-08-27
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2023-09-24
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2023-10-29
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2023-11-26
VGB,19466.0,3726.0,18261.0,41453.0,137.0,64.0,12.0,60.0,2021-02-11,2023-12-29,2023-12-31
VNM,49779.0,,,49779.0,,,,,2021-03-08,2023-06-30,2021-03-28
VNM,509855.0,,9407.0,519262.0,1.0,1.0,,,2021-03-08,2023-06-30,2021-04-25
VNM,1089019.0,,29824.0,1118843.0,1.0,1.0,,,2021-03-08,2023-06-30,2021-05-30
VNM,3371866.0,,194442.0,3566308.0,4.0,3.0,,,2021-03-08,2023-06-30,2021-06-27
VNM,5306010.0,,585491.0,5891501.0,6.0,5.0,,1.0,2021-03-08,2023-06-30,2021-07-25
VNM,17402713.0,,2699306.0,20102018.0,21.0,18.0,,3.0,2021-03-08,2023-06-30,2021-08-29
VNM,32564679.0,,9452871.0,42017550.0,43.0,33.0,,10.0,2021-03-08,2023-06-30,2021-09-26
VNM,57197461.0,,24905544.0,82103005.0,84.0,59.0,,26.0,2021-03-08,2023-06-30,2021-10-31
VNM,71646410.0,,51558782.0,123205192.0,127.0,74.0,,53.0,2021-03-08,2023-06-30,2021-11-28
VNM,77639964.0,,68734892.0,151908007.0,156.0,80.0,,71.0,2021-03-08,2023-06-30,2021-12-26
VNM,79052450.0,16427960.0,74099686.0,181015838.0,186.0,81.0,17.0,76.0,2021-03-08,2023-06-30,2022-01-30
VNM,79518291.0,24493308.0,75539087.0,194839847.0,200.0,82.0,25.0,78.0,2021-03-08,2023-06-30,2022-02-27
VNM,80049781.0,33432786.0,76431188.0,206338189.0,212.0,82.0,34.0,79.0,2021-03-08,2023-06-30,2022-03-27
VNM,81826382.0,39020379.0,77105066.0,214766482.0,221.0,84.0,40.0,79.0,2021-03-08,2023-06-30,2022-04-24
VNM,84454220.0,42302024.0,77723582.0,221310369.0,227.0,87.0,43.0,80.0,2021-03-08,2023-06-30,2022-05-29
VNM,86438964.0,45905168.0,79702514.0,232676319.0,239.0,89.0,47.0,82.0,2021-03-08,2023-06-30,2022-06-26
VNM,88265624.0,51008465.0,81774002.0,246029665.0,253.0,91.0,52.0,84.0,2021-03-08,2023-06-30,2022-07-31
VNM,89592602.0,54649139.0,83618196.0,257069555.0,264.0,92.0,56.0,86.0,2021-03-08,2023-06-30,2022-08-28
VNM,90030404.0,55842735.0,84357771.0,260176417.0,267.0,92.0,57.0,87.0,2021-03-08,2023-06-30,2022-09-25
VNM,90065751.0,56643525.0,84459442.0,261974344.0,269.0,93.0,58.0,87.0,2021-03-08,2023-06-30,2022-10-30
VNM,90335569.0,57333603.0,85199977.0,264521964.0,272.0,93.0,59.0,88.0,2021-03-08,2023-06-30,2022-11-27
VNM,90444411.0,57449171.0,85810677.0,265479813.0,273.0,93.0,59.0,88.0,2021-03-08,2023-06-30,2022-12-25
VNM,90457071.0,57723558.0,85849064.0,265741904.0,273.0,93.0,59.0,88.0,2021-03-08,2023-06-30,2023-01-29
VNM,90480173.0,57770038.0,85849819.0,265850330.0,273.0,93.0,59.0,88.0,2021-03-08,2023-06-30,2023-02-26
VNM,90497674.0,57813559.0,85863398.0,265984789.0,273.0,93.0,59.0,88.0,2021-03-08,2023-06-30,2023-03-26
VNM,90497674.0,57911410.0,85922184.0,266233069.0,274.0,93.0,59.0,88.0,2021-03-08,2023-06-30,2023-04-30
VNM,90497674.0,57950709.0,85952717.0,266417541.0,274.0,93.0,60.0,88.0,2021-03-08,2023-06-30,2023-05-28
VNM,90497674.0,57975220.0,85961564.0,266492149.0,274.0,93.0,60.0,88.0,2021-03-08,2023-06-30,2023-06-25
VNM,90497674.0,57975220.0,85961564.0,266492149.0,274.0,93.0,60.0,88.0,2021-03-08,2023-06-30,2023-07-30
